Service Request Number,Service Request: Type Name,Work Order Number,Date/Time Opened,Date/Time Closed,Service Request Status,Service Request: Description,Department,Work Order Status,Street Block,Zip Code,_key,_address,_latitude,_longitude,_count
SR21-00239850,No Heat Complaint,21-03687952,2/11/2021 6:58 PM,2/12/2021 4:18 PM,Completed,,DOB - Buildings,Closed,2200 W Hirsch St,60622,2200 W Hirsch St-60622,"2200 W Hirsch St, Chicago, IL 60622, USA",41.9067369,-87.682248,1
SR21-00240057,No Heat Complaint,21-03688028,2/11/2021 8:22 PM,2/12/2021 1:44 PM,Completed,Attached is a picture taken today at 8:15 pm noting it was less than the required limit,DOB - Buildings,Closed,1200 W Chase Ave,60626,1200 W Chase Ave-60626,"1200 W Chase Ave, Chicago, IL 60626, USA",42.014176,-87.66214870000002,1
SR21-00240404,No Heat Complaint,21-03688177,2/11/2021 11:00 PM,2/16/2021 10:53 AM,Completed,,DOB - Buildings,Closed,8000 S Wolcott Ave,60620,8000 S Wolcott Ave-60620,"8000 S Wolcott Ave, Chicago, IL 60620, USA",41.7482791,-87.67094279999999,1
SR21-00240443,No Heat Complaint,21-03688192,2/11/2021 11:30 PM,2/12/2021 3:55 PM,Completed,There is also a busted pipe in the unit’s ceiling with leaking water. Management was notified but nothing has been fixed.,DOB - Buildings,Closed,4900 S Michigan Ave,60615,4900 S Michigan Ave-60615,"4900 S Michigan Ave, Chicago, IL 60615, USA",41.8056256,-87.6227359,1
SR21-00240472,No Heat Complaint,21-03688207,2/11/2021 11:57 PM,2/16/2021 12:30 PM,Completed,,DOB - Buildings,Closed,500 E 72Nd St,60619,500 E 72Nd St-60619,"500 E 72nd St, Chicago, IL 60619, USA",41.7640773,-87.6124554,1
SR21-00240494,No Heat Complaint,21-03688221,2/12/2021 12:30 AM,2/13/2021 12:52 PM,Completed,,DOB - Buildings,Closed,800 W 33Rd St,60608,800 W 33Rd St-60608,"800 W 33rd St, Chicago, IL 60608, USA",41.8348296,-87.6462012,1
SR21-00240705,No Heat Complaint,21-03688355,2/12/2021 4:23 AM,2/12/2021 3:55 PM,Completed,"Caller is the Daughter, no other information given about the owner.",DOB - Buildings,Closed,600 E 88Th St,60619,600 E 88Th St-60619,"600 E 88th St, Chicago, IL 60619, USA",41.7349523,-87.6094774,1
SR21-00241313,No Heat Complaint,21-03688656,2/12/2021 8:33 AM,2/13/2021 8:32 AM,Completed,,DOB - Buildings,Closed,7700 S Emerald Ave,60620,7700 S Emerald Ave-60620,"7700 S Emerald Ave, Chicago, IL 60620, USA",41.7541471,-87.64321749999999,1
SR21-00241637,No Heat Complaint,21-03688817,2/12/2021 9:21 AM,2/16/2021 9:04 AM,Completed,Several times reporting to 311- still waiting for the building inspector to order the l/l to make repairs.,DOB - Buildings,Closed,8200 S Coles Ave,60617,8200 S Coles Ave-60617,"8200 S Coles Ave, Chicago, IL 60617, USA",41.7463619,-87.54941649999999,2
SR21-00241685,No Heat Complaint,21-03688842,2/12/2021 9:27 AM,2/14/2021 2:06 PM,Completed,Please contact caller prior to coming out for entry- Also tenant has no contact for property owner or new management company- was not provided to tenant,DOB - Buildings,Closed,7700 S Marshfield Ave,60620,7700 S Marshfield Ave-60620,"7700 S Marshfield Ave, Chicago, IL 60620, USA",41.753808,-87.665088,1
SR21-00243242,No Heat Complaint,21-03689722,2/12/2021 2:05 PM,2/16/2021 12:30 PM,Completed,,DOB - Buildings,Closed,3000 N Central Park Ave,60618,3000 N Central Park Ave-60618,"3000 N Central Park Ave, Chicago, IL 60618, USA",41.9353473,-87.7174434,1
SR21-00244108,No Heat Complaint,21-03690104,2/12/2021 4:41 PM,2/13/2021 9:44 AM,Completed,mgt. told tenants they would move them units that have heat   sections of this building had no heat for 4 day's  Sunday-Thursday   Barbara Hymon,DOB - Buildings,Closed,1100 S Ashland Ave,60607,1100 S Ashland Ave-60607,"1100 S Ashland Ave, Chicago, IL 60607, USA",41.86807659999999,-87.6669009,1
SR21-00244267,No Heat Complaint,21-03690176,2/12/2021 5:10 PM,2/14/2021 2:23 PM,Completed,,DOB - Buildings,Closed,7000 S Washtenaw Ave,60629,7000 S Washtenaw Ave-60629,"7000 S Washtenaw Ave., Chicago, IL 60629, USA",41.7662074,-87.69082790000002,1
SR21-00244391,No Heat Complaint,21-03690225,2/12/2021 5:41 PM,2/15/2021 2:43 PM,Completed,,DOB - Buildings,Closed,500 W 125Th Pl,60628,500 W 125Th Pl-60628,"500 W 125th Pl, Chicago, IL 60628, USA",41.66630929999999,-87.63446669999999,1
SR21-00245182,No Heat Complaint,21-03690537,2/12/2021 10:55 PM,2/15/2021 3:34 PM,Completed,No heat for a few hours.,DOB - Buildings,Closed,8700 S Crandon Ave,60617,8700 S Crandon Ave-60617,"8700 S Crandon Ave, Chicago, IL 60617, USA",41.73684009999999,-87.5686374,1
SR21-00245239,No Heat Complaint,21-03690556,2/12/2021 11:33 PM,2/15/2021 8:55 AM,Completed,,DOB - Buildings,Closed,6600 S Drexel Ave,60637,6600 S Drexel Ave-60637,"6600 S Drexel Ave, Chicago, IL 60637, USA",41.7749697,-87.6033787,1
SR21-00245312,No Heat Complaint,21-03690582,2/13/2021 12:56 AM,2/16/2021 12:30 PM,Completed,,DOB - Buildings,Closed,7700 N Sheridan Rd,60626,7700 N Sheridan Rd-60626,"7700 N Sheridan Rd, Chicago, IL 60626, USA",42.0211192,-87.6665757,1
SR21-00245546,No Heat Complaint,21-03690682,2/13/2021 5:41 AM,2/13/2021 1:28 PM,Completed,,DOB - Buildings,Closed,4800 S Champlain Ave,60615,4800 S Champlain Ave-60615,"4800 S Champlain Ave, Chicago, IL 60615, USA",41.80749900000001,-87.6104804,1
SR21-00246094,No Heat Complaint,21-03690873,2/13/2021 9:27 AM,2/15/2021 9:15 AM,Completed,,DOB - Buildings,Closed,4500 W Wellington Ave,60641,4500 W Wellington Ave-60641,"4500 W Wellington Ave, Chicago, IL 60641, USA",41.9352786,-87.7393774,1
SR21-00246151,No Heat Complaint,21-03690904,2/13/2021 9:37 AM,2/14/2021 10:45 AM,Completed,,DOB - Buildings,Closed,3000 W Logan Blvd,60647,3000 W Logan Blvd-60647,"3000 W Logan Blvd, Chicago, IL 60647, USA",41.9289433,-87.7025972,1
SR21-00246163,No Heat Complaint,21-03690909,2/13/2021 9:40 AM,2/17/2021 9:11 AM,Completed,,DOB - Buildings,Closed,2200 W Cortez St,60622,2200 W Cortez St-60622,"2200 W Cortez St, Chicago, IL 60622, USA",41.900636,-87.6822509,1
SR21-00246475,No Heat Complaint,21-03691047,2/13/2021 10:39 AM,2/16/2021 12:40 PM,Completed,,DOB - Buildings,Closed,700 N Throop St,60642,700 N Throop St-60642,"700 N Throop St, Chicago, IL 60642, USA",41.8944018,-87.6604551,1
SR21-00246548,No Heat Complaint,21-03691075,2/13/2021 10:58 AM,2/15/2021 8:55 AM,Completed,,DOB - Buildings,Closed,11000 S Wentworth Ave,60628,11000 S Wentworth Ave-60628,"11000 S Wentworth Ave, Chicago, IL 60628, USA",41.6943594,-87.62794219999999,1
SR21-00246734,No Heat Complaint,21-03691140,2/13/2021 11:42 AM,2/15/2021 1:30 PM,Completed,no working door bells,DOB - Buildings,Closed,7200 S Vernon Ave,60619,7200 S Vernon Ave-60619,"7200 S Vernon Ave, Chicago, IL 60619, USA",41.7637513,-87.61427970000001,1
SR21-00246835,No Heat Complaint,21-03691184,2/13/2021 12:05 PM,2/14/2021 2:44 PM,Completed,,DOB - Buildings,Closed,3500 W 79Th St,60652,3500 W 79Th St-60652,"3500 W 79th St, Chicago, IL 60652, USA",41.749997,-87.70989999999999,1
SR21-00246908,No Heat Complaint,21-03691211,2/13/2021 12:22 PM,2/16/2021 12:54 PM,Completed,,DOB - Buildings,Closed,2000 E 68Th St,60649,2000 E 68Th St-60649,"2000 E 68th St, Chicago, IL 60649, USA",41.771606,-87.5764389,2
SR21-00247178,No Heat Complaint,21-03691314,2/13/2021 1:17 PM,2/15/2021 8:57 AM,Completed,,DOB - Buildings,Closed,8000 S Eberhart Ave,60619,8000 S Eberhart Ave-60619,"8000 S Eberhart Ave, Chicago, IL 60619, USA",41.7493174,-87.6125153,1
SR21-00247215,No Heat Complaint,21-03691329,2/13/2021 1:26 PM,2/18/2021 4:07 PM,Completed,,DOB - Buildings,Closed,8700 S Burley Ave,60617,8700 S Burley Ave-60617,"8700 S Burley Ave, Chicago, IL 60617, USA",41.7371574,-87.54619260000001,2
SR21-00247484,No Heat Complaint,21-03691431,2/13/2021 2:34 PM,2/16/2021 9:21 AM,Completed,,DOB - Buildings,Closed,4600 N Western Ave,60625,4600 N Western Ave-60625,"4600 N Western Ave, Chicago, IL 60625, USA",41.9649969,-87.689144,1
SR21-00247535,No Heat Complaint,21-03691455,2/13/2021 2:50 PM,2/14/2021 11:52 AM,Completed,.CALL BEFORE COMING,DOB - Buildings,Closed,5100 S Indiana Ave,60615,5100 S Indiana Ave-60615,"5100 S Indiana Ave, Chicago, IL 60615, USA",41.8017191,-87.62149260000001,1
SR21-00248122,No Heat Complaint,21-03691646,2/13/2021 5:02 PM,2/16/2021 9:41 AM,Completed,,DOB - Buildings,Closed,1900 N Hamlin Ave,60647,1900 N Hamlin Ave-60647,"1900 N Hamlin Ave, Chicago, IL 60647, USA",41.9153114,-87.7219575,1
SR21-00248339,No Heat Complaint,21-03691734,2/13/2021 6:12 PM,2/14/2021 2:01 PM,Completed,,DOB - Buildings,Closed,2400 W Wilson Ave,60625,2400 W Wilson Ave-60625,"2400 W Wilson Ave, Chicago, IL 60625, USA",41.9650211,-87.68918699999999,1
SR21-00248477,No Heat Complaint,21-03691792,2/13/2021 7:05 PM,2/15/2021 3:05 PM,Completed,,DOB - Buildings,Closed,11300 S Throop St,60643,11300 S Throop St-60643,"11300 S Throop St, Chicago, IL 60643, USA",41.68754029999999,-87.6543956,1
SR21-00248506,No Heat Complaint,21-03691808,2/13/2021 7:13 PM,2/14/2021 10:12 AM,Completed,The entire building is out.,DOB - Buildings,Closed,4900 S Langley Ave,60615,4900 S Langley Ave-60615,"4900 S Langley Ave, Chicago, IL 60615, USA",41.8058238,-87.6089088,1
SR21-00248654,No Heat Complaint,21-03691864,2/13/2021 8:20 PM,2/15/2021 9:15 AM,Completed,,DOB - Buildings,Closed,5400 N Northwest Hwy,60630,5400 N Northwest Hwy-60630,"5400 N Northwest Hwy, Chicago, IL 60630, USA",41.9783055,-87.77447160000001,2
SR21-00249047,No Heat Complaint,21-03692023,2/13/2021 11:16 PM,2/14/2021 12:35 PM,Completed,,DOB - Buildings,Closed,6200 S Eberhart Ave,60637,6200 S Eberhart Ave-60637,"6200 S Eberhart Ave, Chicago, IL 60637, USA",41.781872,-87.613591,1
SR21-00249051,No Heat Complaint,21-03692025,2/13/2021 11:22 PM,2/14/2021 10:45 AM,Completed,,DOB - Buildings,Closed,5200 W Van Buren St,60644,5200 W Van Buren St-60644,"5200 W Van Buren St, Chicago, IL 60644, USA",41.8748415,-87.7548624,1
SR21-00249108,No Heat Complaint,21-03692046,2/14/2021 12:07 AM,2/14/2021 12:08 PM,Completed,,DOB - Buildings,Closed,3700 N Kedzie Ave,60618,3700 N Kedzie Ave-60618,"3700 N Kedzie Ave, Chicago, IL 60618, USA",41.9485828,-87.70816909999999,1
SR21-00249119,No Heat Complaint,21-03692052,2/14/2021 12:20 AM,2/16/2021 1:35 PM,Completed,"Caller not sure about the Owner's name, and did not want to give any more information.",DOB - Buildings,Closed,1200 W 87Th St,60620,1200 W 87Th St-60620,"1200 W 87th St, Chicago, IL 60620, USA",41.73607519999999,-87.653587,1
SR21-00249136,No Heat Complaint,21-03692056,2/14/2021 12:41 AM,2/14/2021 12:54 PM,Completed,"Caller stated the owner was Maria Correa,  he does not know the new owner's information/ no other information given.",DOB - Buildings,Closed,400 W 61St St,60621,400 W 61St St-60621,"400 W 61st St, Chicago, IL 60621, USA",41.7835321,-87.6351612,1
SR21-00249193,No Heat Complaint,21-03692073,2/14/2021 1:54 AM,2/16/2021 9:22 AM,Completed,,DOB - Buildings,Closed,4700 N Magnolia Ave,60640,4700 N Magnolia Ave-60640,"4700 N Magnolia Ave, Chicago, IL 60640, USA",41.9671816,-87.6611408,1
SR21-00249266,No Heat Complaint,21-03692106,2/14/2021 3:39 AM,2/16/2021 12:35 PM,Completed,,DOB - Buildings,Closed,2400 N Drake Ave,60647,2400 N Drake Ave-60647,"2400 N Drake Ave, Chicago, IL 60647, USA",41.9246771,-87.7157683,1
SR21-00249312,No Heat Complaint,21-03692128,2/14/2021 5:00 AM,2/14/2021 12:56 PM,Completed,,DOB - Buildings,Closed,4100 N Drake Ave,60618,4100 N Drake Ave-60618,"4100 N Drake Ave, Chicago, IL 60618, USA",41.9557344,-87.7168576,4
SR21-00249361,No Heat Complaint,21-03692149,2/14/2021 6:13 AM,2/14/2021 12:07 PM,Completed,Please leave my name off the report so that I don’t have any problems with East Lake management. We were given on space heater for a 5 bedroom apartment. My stove has been on continuously for the past few days.,DOB - Buildings,Closed,5000 S Washington Park Ct,60615,5000 S Washington Park Ct-60615,"5000 S Washington Park Ct, Chicago, IL 60615, USA",41.8030033,-87.61499549999999,1
SR21-00249388,No Heat Complaint,21-03692159,2/14/2021 6:31 AM,2/14/2021 2:47 PM,Completed,,DOB - Buildings,Closed,6200 N Whipple St,60659,6200 N Whipple St-60659,"6200 N Whipple St, Chicago, IL 60659, USA",41.9940249,-87.70588839999999,1
SR21-00249430,No Heat Complaint,21-03692178,2/14/2021 7:05 AM,2/16/2021 3:44 PM,Completed,,DOB - Buildings,Closed,7900 S Manistee Ave,60617,7900 S Manistee Ave-60617,"7900 S Manistee Ave, Chicago, IL 60617, USA",41.7518505,-87.5577582,2
SR21-00249443,No Heat Complaint,21-03692181,2/14/2021 7:11 AM,2/16/2021 12:41 PM,Completed,landlord refuses to do anything about it.  it's 42 DEGREES IN ALL APTS,DOB - Buildings,Closed,2900 N Parkside Ave,60634,2900 N Parkside Ave-60634,"2900 N Parkside Ave, Chicago, IL 60634, USA",41.9331987,-87.7678292,1
SR21-00249514,No Heat Complaint,21-03692201,2/14/2021 7:41 AM,2/15/2021 11:12 AM,Completed,,DOB - Buildings,Closed,500 W 46Th Pl,60609,500 W 46Th Pl-60609,"500 W 46th Pl, Chicago, IL 60609, USA",41.8101327,-87.6384376,1
SR21-00249539,No Heat Complaint,21-03692210,2/14/2021 7:50 AM,2/16/2021 9:42 AM,Completed,,DOB - Buildings,Closed,3300 W Polk St,60624,3300 W Polk St-60624,"3300 W Polk St, Chicago, IL 60624, USA",41.8711604,-87.7085251,1
SR21-00249571,No Heat Complaint,21-03692220,2/14/2021 8:01 AM,2/15/2021 1:57 PM,Completed,,DOB - Buildings,Closed,3200 W Eastwood Ave,60625,3200 W Eastwood Ave-60625,"3200 W Eastwood Ave, Chicago, IL 60625, USA",41.9658739,-87.7086825,1
SR21-00249617,No Heat Complaint,21-03692243,2/14/2021 8:20 AM,2/17/2021 3:12 PM,Completed,,DOB - Buildings,Closed,1900 W Farwell Ave,60626,1900 W Farwell Ave-60626,"1900 W Farwell Ave, Chicago, IL 60626, USA",42.0068189,-87.678344,1
SR21-00249635,No Heat Complaint,21-03692256,2/14/2021 8:25 AM,2/22/2021 12:58 PM,Completed,CALL BEFORE COMING OUT,DOB - Buildings,Closed,5200 N Kenmore Ave,60640,5200 N Kenmore Ave-60640,"5200 N Kenmore Ave, Chicago, IL 60640, USA",41.976596,-87.656708,2
SR21-00249720,No Heat Complaint,21-03692295,2/14/2021 8:56 AM,2/16/2021 10:22 AM,Completed,,DOB - Buildings,Closed,700 W 59Th St,60621,700 W 59Th St-60621,"700 W 59th St, Chicago, IL 60621, USA",41.787256,-87.6428128,1
SR21-00249727,No Heat Complaint,21-03692299,2/14/2021 8:58 AM,2/16/2021 2:10 PM,Completed,****ALSO NO WATER****,DOB - Buildings,Closed,6100 S Evans Ave,60637,6100 S Evans Ave-60637,"6100 S Evans Ave, Chicago, IL 60637, USA",41.7838759,-87.6074788,1
SR21-00249742,No Heat Complaint,21-03692304,2/14/2021 9:02 AM,2/22/2021 5:08 PM,Completed,,DOB - Buildings,Closed,2800 W 65Th St,60629,2800 W 65Th St-60629,"2800 W 65th St, Chicago, IL 60629, USA",41.7754521,-87.69330579999999,1
SR21-00249758,No Heat Complaint,21-03692313,2/14/2021 9:06 AM,2/16/2021 9:44 AM,Completed,,DOB - Buildings,Closed,1300 W Taylor St,60607,1300 W Taylor St-60607,"1300 W Taylor St, Chicago, IL 60607, USA",41.8696795,-87.6590027,1
SR21-00249769,No Heat Complaint,21-03692317,2/14/2021 9:09 AM,2/16/2021 12:37 PM,Completed,,DOB - Buildings,Closed,1200 S Karlov Ave,60623,1200 S Karlov Ave-60623,"1200 S Karlov Ave, Chicago, IL 60623, USA",41.8661271,-87.7276065,1
SR21-00249778,No Heat Complaint,21-03692323,2/14/2021 9:12 AM,2/15/2021 11:26 AM,Completed,,DOB - Buildings,Closed,2000 N Clark St,60614,2000 N Clark St-60614,"2000 N Clark St, Chicago, IL 60614, USA",41.9184891,-87.63610709999999,1
SR21-00249869,No Heat Complaint,21-03692365,2/14/2021 9:41 AM,2/18/2021 1:53 PM,Completed,,DOB - Buildings,Closed,1200 E Hyde Park Blvd,60615,1200 E Hyde Park Blvd-60615,"1200 E Hyde Park Blvd, Chicago, IL 60615, USA",41.802743,-87.5958363,1
SR21-00250044,No Heat Complaint,21-03692424,2/14/2021 10:31 AM,2/22/2021 5:08 PM,Completed,,DOB - Buildings,Closed,6600 S Green St,60621,6600 S Green St-60621,"6600 S Green St, Chicago, IL 60621, USA",41.774126,-87.646198,1
SR21-00250058,No Heat Complaint,21-03692428,2/14/2021 10:34 AM,2/15/2021 3:33 PM,Completed,,DOB - Buildings,Closed,4600 S Drexel Blvd,60653,4600 S Drexel Blvd-60653,"4600 S Drexel Blvd, Chicago, IL 60653, USA",41.8111498,-87.60490209999999,1
SR21-00250090,No Heat Complaint,21-03692440,2/14/2021 10:45 AM,2/15/2021 2:31 PM,Completed,,DOB - Buildings,Closed,4600 N Karlov Ave,60630,4600 N Karlov Ave-60630,"4600 N Karlov Ave, Chicago, IL 60630, USA",41.9642066,-87.730634,4
SR21-00250154,No Heat Complaint,21-03692472,2/14/2021 11:01 AM,2/16/2021 9:29 AM,Completed,no working door bell,DOB - Buildings,Closed,700 W 71St St,60621,700 W 71St St-60621,"700 W 71st St, Chicago, IL 60621, USA",41.7653865,-87.64144639999999,1
SR21-00250366,No Heat Complaint,21-03692552,2/14/2021 11:50 AM,2/16/2021 3:01 PM,Completed,no working door bells,DOB - Buildings,Closed,7000 S Bennett Ave,60649,7000 S Bennett Ave-60649,"7000 S Bennett Ave, Chicago, IL 60649, USA",41.7677787,-87.5791866,1
SR21-00250599,No Heat Complaint,21-03692627,2/14/2021 12:47 PM,2/16/2021 12:38 PM,Completed,,DOB - Buildings,Closed,1400 N Rockwell St,60622,1400 N Rockwell St-60622,"1400 N Rockwell St, Chicago, IL 60622, USA",41.906644,-87.6920177,1
SR21-00250615,No Heat Complaint,21-03692634,2/14/2021 12:51 PM,2/18/2021 4:07 PM,Completed,,DOB - Buildings,Closed,600 E 91St Pl,60619,600 E 91St Pl-60619,"600 E 91st Pl, Chicago, IL 60619, USA",41.7283669,-87.6094371,1
SR21-00250858,No Heat Complaint,21-03692717,2/14/2021 1:50 PM,2/16/2021 12:34 PM,Completed,door bells are frozen,DOB - Buildings,Closed,2400 N Ridgeway Ave,60647,2400 N Ridgeway Ave-60647,"2400 N Ridgeway Ave, Chicago, IL 60647, USA",41.9246175,-87.72064999999999,1
SR21-00250892,No Heat Complaint,21-03692733,2/14/2021 2:00 PM,2/16/2021 9:42 AM,Completed,SPEAKS SPANISH,DOB - Buildings,Closed,4400 S Honore St,60609,4400 S Honore St-60609,"4400 S Honore St, Chicago, IL 60609, USA",41.813856,-87.67148780000001,1
SR21-00250979,No Heat Complaint,21-03692765,2/14/2021 2:25 PM,2/16/2021 12:33 PM,Completed,,DOB - Buildings,Closed,2900 N Melvina Ave,60634,2900 N Melvina Ave-60634,"2900 N Melvina Ave, Chicago, IL 60634, USA",41.9330211,-87.7811948,1
SR21-00251324,No Heat Complaint,21-03692910,2/14/2021 3:51 PM,2/15/2021 3:34 PM,Completed,,DOB - Buildings,Closed,4300 S Ellis Ave,60653,4300 S Ellis Ave-60653,"4300 S Ellis Ave, Chicago, IL 60653, USA",41.8168876,-87.6018532,1
SR21-00251469,No Heat Complaint,21-03692957,2/14/2021 4:28 PM,2/19/2021 3:50 PM,Completed,,DOB - Buildings,Closed,700 W 129Th Pl,60628,700 W 129Th Pl-60628,"700 W 129th Pl, Chicago, IL 60628, USA",41.6586574,-87.63905439999999,1
SR21-00251563,No Heat Complaint,21-03692989,2/14/2021 4:50 PM,2/18/2021 11:03 AM,Completed,,DOB - Buildings,Closed,2800 W 79Th St,60652,2800 W 79Th St-60652,"2800 W 79th St, Chicago, IL 60652, USA",41.7499631,-87.6926254,1
SR21-00251586,No Heat Complaint,21-03692997,2/14/2021 4:55 PM,2/16/2021 9:36 AM,Completed,,DOB - Buildings,Closed,200 S Lotus Ave,60644,200 S Lotus Ave-60644,"200 S Lotus Ave, Chicago, IL 60644, USA",41.8780929,-87.76191209999999,1
SR21-00252417,No Heat Complaint,21-03693277,2/14/2021 10:10 PM,2/15/2021 1:14 PM,Completed,,DOB - Buildings,Closed,6500 S Yale Ave,60621,6500 S Yale Ave-60621,"6500 S Yale Ave, Chicago, IL 60621, USA",41.7763944,-87.6320957,1
SR21-00252740,No Heat Complaint,21-03693392,2/15/2021 3:01 AM,2/16/2021 9:23 AM,Completed,Its 2 bedrooms apartment with Heat included in Rent but it is very cold. I have an infant i cant take her to living room because its too cold. The floor is coldhave to use own space heaters but the electric is not enough to turn on 2heaters in same time.,DOB - Buildings,Closed,2400 W Berwyn Ave,60625,2400 W Berwyn Ave-60625,"2400 W Berwyn Ave, Chicago, IL 60625, USA",41.9777064,-87.6892754,1
SR21-00252937,No Heat Complaint,21-03693459,2/15/2021 6:29 AM,2/16/2021 9:53 AM,Completed,,DOB - Buildings,Closed,0 E 57Th St,60637,0 E 57Th St-60637,"1301 E 57th St, Chicago, IL 60637, USA",41.791183,-87.594679,1
SR21-00252994,No Heat Complaint,21-03693478,2/15/2021 7:01 AM,2/16/2021 1:56 PM,Completed,,DOB - Buildings,Closed,800 E Hyde Park Blvd,60615,800 E Hyde Park Blvd-60615,"800 E Hyde Park Blvd, Chicago, IL 60615, USA",41.8022891,-87.60293229999999,1
SR21-00253012,No Heat Complaint,21-03693483,2/15/2021 7:04 AM,2/16/2021 1:49 PM,Completed,,DOB - Buildings,Closed,5700 S Prairie Ave,60637,5700 S Prairie Ave-60637,"5700 S Prairie Ave, Chicago, IL 60637, USA",41.7909416,-87.6196142,1
SR21-00253028,No Heat Complaint,21-03693489,2/15/2021 7:08 AM,2/19/2021 7:16 AM,Completed,,DOB - Buildings,Closed,7500 S Essex Ave,60649,7500 S Essex Ave-60649,"7500 S Essex Ave, Chicago, IL 60649, USA",41.7590005,-87.56394069999999,1
